Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-03-31,20,Patchy rain nearby,17.2,1,75,65.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,20,Clear ,28.7,0,0,52.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,21,Clear ,28.3,0,0,53.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,21,Partly Cloudy ,18.9,0,0,61.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,21,Patchy rain nearby,17.2,0,69,61.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,22,Partly Cloudy ,18.8,0,0,64.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,22,Patchy light drizzle,27.2,1,100,55.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,22,Patchy rain nearby,16.9,1,100,66.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-31,23,Patchy rain nearby,16.6,1,100,68.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-03-30,23,Light rain shower,23.2,1,100,73.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
2025-04-01,23,Patchy rain nearby,18.5,1,73,68.0,Montevideo,Montevideo,Uruguay,-34.8581,-56.1708,2025-03-30 13:16
