Fecha,Hora,Condicion,Temperatura,Lluvia,Prob_lluvia,Humedad,Ciudad,Region,Pais,Latitud,Longitud,Fecha_Hora_local
2025-03-31,6,Patchy rain nearby,3.3,0,69,86.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-04-01,6,Light sleet,5.2,1,100,92.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-03-30,6,Light sleet,5.0,1,100,90.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-04-01,7,Light sleet,4.9,1,100,92.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-03-30,7,Light sleet showers,5.7,1,100,88.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-03-31,7,Partly Cloudy ,4.7,0,0,86.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-04-01,8,Light sleet,5.2,1,100,90.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-03-30,8,Patchy rain nearby,6.3,1,100,85.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-03-31,8,Thundery outbreaks in nearby,7.9,1,81,79.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
2025-04-01,9,Light sleet,5.5,1,100,90.0,La Paz,La Paz,Bolivia,-16.5,-68.15,2025-03-30 12:16
